repo,origin,default_branch,stargazers_count,forks_count,updated_days_ago,pushed_days_ago,created_days_ago
evader1337/simplified-faculty-microservices,com.kumuluz.ee.graphql+kumuluzee-graphql-filename:pom.xml,master,0,0,275,275,341
eventsourcing/es4j-graphql,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle & graphql-java-annotations+graphql-java-annotations-extension:gradle & com.graphql-java+graphql-java-servlet-extension:gradle & io.github.graphql-java+graphql-java-annotations-extension:gradle & com.graphql-java+graphql-java-annotations-extension:gradle & com.eventsourcing+eventsourcing-graphql-extension:gradle,master,24,4,227,929,1173
Everess/TradingNetwork,com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-java-extension:gradle & io.leangen.graphql+spqr-extension:gradle & graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & com.graphql-java+graphiql-spring-boot-starter-extension:gradle,master,0,0,13,13,35
evertonluissp/demographqljava,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,174,174,174
EvgenyM/jlodke,grafeo+grafeo-filename:pom.xml,master,0,0,1827,1827,1930
ewojtach/HackAndroidApp,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,3,786,922,926
Ext1se/TimeTracker,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.android+gradle-plugin-extension:gradle & com.apollographql.apollo+apollo-rx2-support-extension:gradle,develop,0,0,525,525,527
ezbake/ezbake-content-publisher-service,locksmith+locksmith-filename:pom.xml,master,0,0,1671,1704,1704
ezbake/ezbake-deployer,locksmith+locksmith-filename:pom.xml,master,0,1,1666,1666,1666
ezbake/ezbake-image-frack,locksmith+locksmith-filename:pom.xml,master,0,0,1671,1703,1703
ezbake/ezbake-locksmith,locksmith+locksmith-filename:pom.xml,master,0,0,1671,1704,1704
ezbake/ezbake-platform-services,locksmith+locksmith-filename:pom.xml,master,1,5,1541,1426,1562
ezbake/ezbake-replay,locksmith+locksmith-filename:pom.xml,master,0,0,1671,1704,1704
ezbake/ezbake-security,locksmith+locksmith-filename:pom.xml,master,0,0,803,1189,1704
ezbake/ezbake-thrift,locksmith+locksmith-filename:pom.xml,master,1,4,1559,1474,1563
f71uday/Apollo_Sample,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,0,0,315,315,342
fabianleeaws/AndroidAmplify,com.amazonaws+aws-android-sdk-appsync-gradle-plugin-extension:gradle & com.amazonaws+aws-android-sdk-appsync-extension:gradle,master,0,0,6,6,43
fabiofalavinha/point-of-sale,com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml & com.graphql-java-kickstart+graphql-spring-boot-starter-test-filename:pom.xml,master,0,0,23,23,26
fabiojapa/saka-graphql,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,78,78,78
faimankwong/spring_security_jwt_mysql_react_graphql,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-java-extended-scalars-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,16,16,34
Faizan-Ahmed-Khan/SpringBoot-GraphQL-WebServlet,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,22,22,22
Faizan-Ahmed-Khan/SpringBoot-MongoDB-GraphQL-Schema-Based,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,21,21,21
Faizan-Ahmed-Khan/SpringBoot-spqr-nodes,com.atlassian.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & io.aexp.nodes.graphql+nodes-filename:pom.xml & io.leangen.graphql+graphql-spqr-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & io.leangen.graphql+spqr-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,22,30,30
falcoagustin/graphql-tests,com.graphql-java+graphql-spring-boot-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-spring-boot-starter-webmvc-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,15,15,16
fancyyawn/zhacker-framework,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,13,2,5,136,221
fangniude/grape-container,grape+grape-filename:pom.xml,master,0,0,13,13,15
fangniude/grape-parent,grape+grape-filename:pom.xml,master,0,0,753,705,753
FatimaSalman/grapeSales,grape+grape-extension:gradle,master,0,1,303,303,329
fbeaufume/spring-graphql-sample,com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.zhokhov.graphql+graphql-java-datetime-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml & com.zhokhov.graphql+graphql-datetime-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & com.zhokhov.graphql+datetime-filename:pom.xml,master,2,0,61,65,99
fedidat/graphql-java-hierarchical-mutation,graphql-java-annotations+graphql-java-annotations-filename:pom.xml & com.graphql-java+graphql-java-annotations-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,290,290,358
feechanz/graphqlexample,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,399,399,399
feifaninternet/xfan_springBoot,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,8,0,280,331,373
felbit/spring-boot-graphql-demo,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,62,62,62
felipeazv/graphql-annotation,graphql-java-annotations+graphql-java-annotations-filename:pom.xml & com.graphql-java+graphql-java-annotations-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,497,516,516
felixren/DevOps_WR,com.capitalone.dashboard+github-graphql-scm-collector-filename:pom.xml,master,0,0,519,519,519
fengkuangdejava/graphql-springboot,com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml,master,0,0,62,62,65
ferart/cleanApp,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,0,1,264,264,264
ferbethasistemas/APISpring,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,4,4,4
fernando133/graphql-java-backend,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,462,462,462
fewensa/enoa,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,1,0,85,69,405
fhanjacson/CIMB3DConquest,com.amazonaws+aws-android-sdk-appsync-gradle-plugin-extension:gradle,master,1,0,190,191,191
FiberJW/Chat.cool,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.android+gradle-plugin-extension:gradle,master,5,0,471,786,786
FiberJW/Juwan,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.android+gradle-plugin-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle,master,2,0,616,759,774
FilipeLipan/graphqlDemo,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle & com.apollographql.apollo+apollo-rx2-support-extension:gradle,master,2,0,236,433,433
filipstiglic/fullstack-graphql-demo,com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-java-tools-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml,master,0,0,2,2,4
FINTLabs/fint-graphql,com.zhokhov.graphql+datetime-extension:gradle & com.zhokhov.graphql+graphql-datetime-spring-boot-starter-extension:gradle & com.graphql-java-kickstart+graphiql-spring-boot-starter-extension:gradle & com.graphql-java-kickstart+graphql-spring-boot-starter-extension:gradle & com.graphql-java-kickstart+graphql-java-tools-extension:gradle & com.graphql-java-kickstart+graphql-extension:gradle,master,0,0,29,29,268
fireboyev/Novus,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,175,429,710
fishyimm/demo-graphql-project,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,481,481,481
FiviumAustralia/openeyes-server-war,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,499,451,499
FiviumAustralia/pat-server,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,development,0,0,566,538,566
FiviumAustralia/rns-graphql-war,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,834,834,834
FiviumAustralia/RNSH-Pilot-Server-Java,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle,master,1,0,955,919,1125
fizalihsan/graphql102,com.graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-java-spring-boot-starter-webmvc-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,58,58,58
fkryvyts-codete/graphql-subscription,com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,1,142,142,157
flarepass/demoGraphql,com.zhokhov.graphql+datetime-extension:gradle & com.graphql-java+graphql-java-tools-extension:gradle & com.zhokhov.graphql+graphql-datetime-spring-boot-starter-extension:gradle & com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle & com.zhokhov.graphql+graphql-datetime-autoconfigure-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & com.graphql-java+graphiql-spring-boot-starter-extension:gradle,master,0,0,512,506,512
flaviotobler/OpenSourceJourneyPlanner,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,307,307,583
flaviotvrs/graphql-demo-project,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-spring-boot-starter-webmvc-filename:pom.xml,master,0,0,37,37,51
florianehmke/graphql-notes,io.leangen.graphql+spqr-filename:pom.xml & io.leangen.graphql+graphql-spqr-spring-boot-starter-filename:pom.xml,master,0,0,16,16,45
florianschwanz/hackernews-graphql-java,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,1,1,323,469,469
FlowShift/flowsvn,locksmith+locksmith-filename:build.xml,master,0,0,576,1407,1410
FMeshreky/DressTik-Shopify,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle & com.apollographql.android+gradle-plugin-extension:gradle & com.shopify.graphql.support+support-extension:gradle,master,0,1,737,737,737
focoma/locksmith,locksmith+locksmith-extension:gradle,master,0,0,270,270,270
forcelate/forcelate-temple-java,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,57,3,58,92,1021
FORKS-JC/camel,grape+grape-filename:pom.xml,master,1,0,112,637,637
foxhk/sample,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-spring-boot-starter-webmvc-filename:pom.xml,master,0,0,41,41,58
fpriyatna/GraphQLExample,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,327,327,328
fr3d3rico/springboot_graphql,com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & com.graphql-java+graphiql-spring-boot-starter-extension:gradle,master,0,0,517,517,517
francois-poirier/poc-spring-graphql,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,468,465,468
francosebastian/demo-graphql-spring,com.graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-java-tools-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,364,364,364
Frankluxiao/graphql-java-contact,com.graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-java-spring-boot-starter-webmvc-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,36,36,36
Frechet/tutoral-graphql-java,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & io.leangen.graphql+spqr-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,182,182,183
fredlahde/spring-graphql-example,com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & com.graphql-java+graphiql-spring-boot-starter-extension:gradle,master,0,0,480,480,480
freyahelstrup/graphql-java-example,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,400,400,404
friendlyrobotnyc/Droidcon2017NYC,com.apollographql.apollo+apollo-rx-support-extension:gradle & com.apollographql.apollo+apollo-extension:gradle & com.apollographql.android+gradle-plugin-extension:gradle,master,0,0,173,227,633
friendlyrobotnyc/GraphHub,com.apollographql.apollo+apollo-rx-support-extension:gradle & com.apollographql.apollo+apollo-extension:gradle & com.apollographql.android+gradle-plugin-extension:gradle,master,0,0,173,633,682
FriggOW/Buscalmi,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle & com.apollographql.android+gradle-plugin-extension:gradle & com.apollographql.apollo+apollo-android-support-extension:gradle,master,0,0,13,13,67
frittinger/graphql-java-demo,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml,master,0,0,243,243,243
fruitcrops07/uxtrace,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,120,120,120
FS-FriendShip/EIIM,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,196,196,317
fuchssarahe/camellia-core,com.graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,508,502,509
fufeifeifff/GraphqlDemo,io.leangen.graphql+spqr-filename:pom.xml,master,0,0,223,223,223
function-test/graphql,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,16,16,16
funktionio/funktion-connectors,grape+grape-filename:pom.xml,master,314,29,10,499,1106
fuqihan/java-learn,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,1,0,308,308,361
furioussoul/soul-apm,org.apache.skywalking+graphql-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,5,5,12
FutaoSmile/SpringBootStudy,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle,master,14,2,19,19,150
FUTESTECHCommunity/innovation-community,com.graphql-java-kickstart+graphql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java-kickstart+graphql-filename:pom.xml,master,0,0,75,75,75
FutureElement/microservice-patterns-book,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle,master,1,0,50,50,60
fwfurtado/FJ36-graphql,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,2,0,260,260,262
fwfurtado/nearby-beer,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,386,386,387
g00glen00b/spring-samples,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,107,166,9,345,1305
g7190305/sample-graphql-java,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,507,507,507
g8k/KB-Java,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,226,226,731
gabetto/projeto-lp3,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,1,0,349,349,361
GabrielNF117/graphql-java,com.graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-java-spring-boot-starter-webmvc-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,75,75,75
gabrilogos1985/demo-graphql-kotlin,com.graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-java-spring-boot-starter-webmvc-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,93,93,93
gaico/graphql-tutorial,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,559,559,559
gaoqc/grape,grape+grape-filename:pom.xml,master,0,0,911,911,1487
gaoweigithub/aboutJava,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,121,121,155
garethpenfold/graphql,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,284,284,284
GaryChengld/learn-30things-in-30days,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,0,0,224,224,254
GaryChengld/microservices-examples,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,1,0,80,80,354
garyluoex/graphql-schema-automata,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,275,275,278
garyluoex/hog-schema-generator,com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle,master,0,0,278,278,280
gautric/byteman-jboss,grape+grape-filename:pom.xml,master,0,1,1205,1188,1205
gcharters/service-styles,com.graphql-java-kickstart+graphql-filename:pom.xml & com.graphql-java-kickstart+graphql-java-tools-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java-kickstart+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,1,86,86,203
gchq/gaffer-experimental,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,4,0,26,328,930
gdelafosse/drink-machine,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,0,0,392,392,1086
gdelafosse/graphql-java-maven-plugin,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,415,415,423
gdrouet/nightclazz-graphql,com.apollographql.apollo+apollo-runtime-filename:pom.xml & com.apollographql.apollo+apollo-filename:pom.xml,master,1,2,545,542,549
Geanik/user-session-backend,io.leangen.graphql+spqr-extension:gradle,master,2,1,99,230,241
GEDOPLAN/graphql-example,com.graphql-java+graphql-java-annotations-filename:pom.xml & graphql-java-annotations+graphql-java-annotations-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & io.leangen.graphql+spqr-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,68,68,68
General-Meow/graphql-learning,com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphql-java-extension:gradle & graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-spring-boot-starter-extension:gradle & com.graphql-java+graphiql-spring-boot-starter-extension:gradle,master,0,0,440,440,440
genesis-upc/Ontology2GraphQL,com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,1,0,210,210,433
GennCai/bearcai-backend-java,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & io.leangen.graphql+spqr-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,239,239,255
genny-project/minerva,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,624,465,625
genny-project/qwanda-ql,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,69,69,625
gentics/graphql-java-filter,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,4,0,131,378,474
gentics/mesh,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,dev,318,48,1,5,1003
geoff-photofunk-skunkworks/aem-core-cif-components,com.adobe.commerce.cif+graphql-client-filename:pom.xml & com.adobe.commerce.cif+magento-graphql-filename:pom.xml & com.adobe.commerce.cif+graphql-filename:pom.xml,master,0,0,21,21,21
GerNik/graphql-example,com.graphql-java+graphql-java-extension:gradle & com.graphql-java+graphql-java-tools-extension:gradle & com.graphql-java+graphiql-spring-boot-starter-extension:gradle & graphql-java+graphql-java-extension:gradle,master,2,0,337,337,451
Gerth01/graphql-android-openbeer,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,0,0,414,414,414
getir-hackathon-2016/locksmith-android,locksmith+locksmith-extension:gradle,master,1,2,1195,1207,1209
gggruja/GraphQLBackendChallenge,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml,master,1,0,29,34,43
ghfengg/explore,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,56,56,252
ghostbuster91/apollo-coroutines-adapter,com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,7,0,61,458,465
giangpham96/HelRoute,com.apollographql.apollo+apollo-rx-support-extension:gradle & com.apollographql.apollo+apollo-extension:gradle & com.apollographql.apollo+apollo-runtime-extension:gradle,master,2,1,229,474,606
git-view/note_server,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-spring-boot-starter-webmvc-filename:pom.xml,master,0,0,6,6,48
GitHubRaju/https-github.com-eugenp-tutorials,com.graphql-java+graphiql-spring-boot-starter-filename:pom.xml & com.graphql-java+graphql-java-annotations-filename:pom.xml & com.graphql-java+graphql-spring-boot-starter-filename:pom.xml & graphql-java-annotations+graphql-java-annotations-filename:pom.xml & graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,4,3,143,462,462
gjeanmart/GraphQL-SPQR-samples,io.leangen.graphql+spqr-filename:pom.xml,master,0,0,327,327,354
GK-1234/tutorials,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml,master,0,0,33,33,50
gkarthiks/graphql-java-tools-multiple-interface-example,graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-servlet-filename:pom.xml & com.graphql-java+graphql-java-filename:pom.xml & com.graphql-java+graphql-java-tools-filename:pom.xml,master,1,0,142,667,675
